transaction_id,customer_id,product,category,quantity,price,revenue,date,region
23781,2457,Chair,Home & Garden,9,302.2,2719.8,2023-03-25,Central
23782,1037,Biography,Books,3,362.51,1087.53,2023-07-21,Central
23783,2894,Smartphone,Electronics,10,468.31,4683.1,2024-04-05,West
23784,4639,Shoes,Clothing,2,61.52,123.04,2023-12-02,West
23785,2342,Bicycle,Sports,8,435.28,3482.24,2023-08-22,North
23786,4581,Laptop,Electronics,3,84.87,254.61,2023-01-03,West
23787,4447,Jacket,Clothing,2,494.86,989.72,2024-12-27,North
23788,4631,Bicycle,Sports,7,290.59,2034.13,2023-08-14,North
23789,3664,Tablet,Electronics,8,175.33,1402.64,2024-01-07,West
23790,1473,Laptop,Electronics,5,115.54,577.7,2023-07-25,South
23791,1058,Lamp,Home & Garden,7,,,2024-11-24,West
23792,3636,Smartphone,Electronics,2,403.58,807.16,2024-06-15,Central
23793,2963,Jacket,Clothing,8,319.47,2555.76,2023-02-25,East
23794,3546,Rug,Home & Garden,2,137.55,275.1,2024-01-10,Central
23795,4289,Laptop,Electronics,3,219.13,657.39,2023-11-14,East
23796,2918,Plant,Home & Garden,1,256.4,256.4,2023-05-01,South
23797,3614,Bicycle,Sports,8,299.84,2398.72,2023-06-09,North
23798,3614,Jeans,Clothing,6,319.36,1916.16,2023-06-06,South
23799,4200,Running Shoes,Sports,3,,,2024-05-09,West
23800,1903,T-Shirt,Clothing,4,469.39,1877.56,2023-01-16,North
23801,1382,Biography,Books,3,392.99,1178.97,2024-06-04,North
23802,2411,Dumbbell,Sports,10,474.62,4746.2,2024-03-28,East
23803,1084,Fiction Novel,Books,2,17.64,35.28,2024-08-08,Central
23804,2533,Rug,Home & Garden,3,14.93,44.79,2024-12-27,West
23805,4797,Running Shoes,Sports,9,338.87,3049.83,2024-12-11,South
23806,3674,Tablet,Electronics,1,269.49,269.49,2024-10-26,Central
23807,4508,Jeans,Clothing,7,87.68,613.76,2024-07-08,South
23808,3873,Tablet,Electronics,1,391.09,391.09,2024-12-31,West
23809,3340,Tablet,Electronics,9,490.0,4410.0,2023-10-26,East
23810,4120,Chair,Home & Garden,6,241.35,1448.1,2024-03-07,Central
23811,2090,Rug,Home & Garden,7,82.09,574.63,2024-07-16,East
23812,3834,Smartphone,Electronics,2,415.99,831.98,2024-06-19,East
23813,1128,Tablet,Electronics,1,84.09,84.09,2023-07-21,East
23814,3076,Laptop,Electronics,9,220.44,1983.96,2024-06-18,East
23815,4414,T-Shirt,Clothing,3,465.01,1395.03,2023-02-14,Central
23816,2568,Chair,Home & Garden,5,194.83,974.15,2023-07-08,West
23817,4190,Dumbbell,Sports,5,248.46,1242.3,2024-05-04,South
23818,1691,Plant,Home & Garden,9,471.17,4240.53,2024-09-27,South
23819,2960,Tablet,Electronics,9,65.42,588.78,2024-03-24,Central
23820,4734,Yoga Mat,Sports,5,,,2024-02-17,North
23821,1132,Yoga Mat,Sports,9,90.53,814.77,2023-11-20,Central
23822,4398,Bicycle,Sports,7,359.28,2514.96,2024-03-24,South
23823,2208,Plant,Home & Garden,7,324.43,2271.01,2024-12-04,West
23824,4577,Smartphone,Electronics,1,58.74,58.74,2023-06-17,South
23825,1645,Tablet,Electronics,2,298.87,597.74,2024-12-21,East
23826,3736,Self-Help,Books,5,161.65,808.25,2023-10-08,North
23827,3581,T-Shirt,Clothing,9,109.64,986.76,2023-03-21,East
23828,4312,Lamp,Home & Garden,10,155.77,1557.7,2023-11-02,Central
23829,2612,Cookbook,Books,8,212.19,1697.52,2024-03-30,North
23830,4787,Cookbook,Books,7,208.2,1457.4,2023-03-21,East
23831,1515,Fiction Novel,Books,4,181.69,726.76,2023-07-15,North
23832,3045,Rug,Home & Garden,7,475.31,3327.17,2023-02-12,East
23833,2863,Shoes,Clothing,9,112.19,1009.71,2023-10-31,South
23834,4007,Yoga Mat,Sports,9,282.18,2539.62,2024-11-21,East
23835,3212,Shoes,Clothing,3,246.23,738.69,2023-11-22,East
23836,3974,Shoes,Clothing,7,259.31,1815.17,2023-08-11,Central
23837,1932,Headphones,Electronics,7,99.98,699.86,2023-09-03,South
23838,2663,Fiction Novel,Books,9,239.32,2153.88,2023-11-25,North
23839,1556,Fiction Novel,Books,9,,,2024-11-22,Central
23840,4289,Running Shoes,Sports,1,43.53,43.53,2024-08-25,East
23841,4818,Tablet,Electronics,5,231.43,1157.15,2023-01-21,South
23842,2671,Yoga Mat,Sports,1,125.69,125.69,2023-01-21,Central
23843,3727,Lamp,Home & Garden,5,230.99,1154.95,2024-06-28,West
23844,1992,Headphones,Electronics,5,470.25,2351.25,2023-07-18,Central
23845,4820,Biography,Books,8,238.52,1908.16,2024-07-06,West
23846,2628,Dumbbell,Sports,2,108.01,216.02,2024-12-31,North
23847,4076,Headphones,Electronics,8,352.02,2816.16,2024-03-16,North
23848,2691,Laptop,Electronics,10,229.41,2294.1,2024-12-17,East
23849,1756,Shoes,Clothing,6,101.48,608.88,2024-06-27,South
23850,4943,Tablet,Electronics,7,186.9,1308.3,2023-11-23,East
23851,2104,Laptop,Electronics,1,267.88,267.88,2023-08-24,East
23852,2270,Self-Help,Books,4,38.97,155.88,2024-10-28,Central
23853,3902,Lamp,Home & Garden,6,190.06,1140.36,2023-03-06,Central
23854,3540,Dumbbell,Sports,7,47.62,333.34,2024-12-26,North
23855,1648,Lamp,Home & Garden,6,39.79,238.74,2023-12-13,South
23856,2409,Smartphone,Electronics,7,128.43,899.01,2023-01-21,Central
23857,4646,Biography,Books,3,286.32,858.96,2023-08-25,East
23858,1991,Biography,Books,5,245.22,1226.1,2023-10-03,Central
23859,2330,Fiction Novel,Books,7,414.97,2904.79,2023-11-24,Central
23860,1627,Cookbook,Books,6,82.27,493.62,2023-03-03,West
23861,3672,T-Shirt,Clothing,3,455.74,1367.22,2023-11-27,South
23862,3590,Tablet,Electronics,8,174.88,1399.04,2023-10-18,Central
23863,3054,Jacket,Clothing,3,99.88,299.64,2024-05-22,South
23864,2949,Shoes,Clothing,2,380.39,760.78,2024-11-22,South
23865,1953,Smartphone,Electronics,3,210.68,632.04,2023-06-16,South
23866,3562,Fiction Novel,Books,5,17.28,86.4,2023-07-08,South
23867,2842,Yoga Mat,Sports,6,27.24,163.44,2023-04-24,East
23868,3802,Biography,Books,3,115.93,347.79,2024-11-09,West
23869,4639,Fiction Novel,Books,3,113.84,341.52,2024-12-26,South
23870,3120,Jacket,Clothing,4,115.84,463.36,2024-10-21,South
23871,1009,Rug,Home & Garden,3,360.02,1080.06,2023-01-11,Central
23872,2596,Biography,Books,6,389.13,2334.78,2023-08-14,East
23873,3609,Tablet,Electronics,4,167.86,671.44,2024-04-02,West
23874,1121,Smartphone,Electronics,1,278.85,278.85,2024-09-05,West
23875,1686,Headphones,Electronics,1,485.48,485.48,2024-05-30,East
23876,3009,Shoes,Clothing,3,453.45,1360.35,2023-07-19,
23877,3560,Yoga Mat,Sports,8,250.62,2004.96,2024-12-23,North
23878,4037,Dumbbell,Sports,8,434.95,3479.6,2024-05-26,North
23879,1440,Bicycle,Sports,5,159.04,795.2,2023-07-02,East
23880,4109,Fiction Novel,Books,10,241.67,2416.7,2023-12-25,West
23881,3749,Cookbook,Books,4,59.4,237.6,2024-04-08,Central
23882,1590,Chair,Home & Garden,3,468.75,1406.25,2024-08-08,North
23883,2368,Plant,Home & Garden,8,161.39,1291.12,2024-05-15,North
23884,2989,Plant,Home & Garden,10,48.27,482.7,2023-05-13,West
23885,2361,Jacket,Clothing,10,281.58,2815.8,2024-11-03,West
23886,4773,Bicycle,Sports,2,205.12,410.24,2024-09-19,South
23887,2207,Biography,Books,9,309.71,2787.39,2024-08-03,East
23888,3114,Chair,Home & Garden,9,191.05,1719.45,2024-07-24,West
23889,3064,Jeans,Clothing,2,237.68,475.36,2024-12-18,North
23890,2406,Plant,Home & Garden,3,,,2023-07-11,South
23891,3415,Self-Help,Books,1,,,2023-09-25,West
23892,3951,Rug,Home & Garden,8,123.75,990.0,2024-03-09,North
23893,2339,Jeans,Clothing,2,103.46,206.92,2024-08-23,West
23894,2520,T-Shirt,Clothing,6,285.53,1713.18,2023-08-02,Central
23895,4879,Plant,Home & Garden,7,125.57,878.99,2023-01-18,West
23896,3768,Fiction Novel,Books,5,448.11,2240.55,2023-09-06,Central
23897,4416,Shoes,Clothing,5,139.03,695.15,2024-01-22,Central
23898,4005,Yoga Mat,Sports,2,152.48,304.96,2024-03-10,South
23899,2576,Jeans,Clothing,4,150.66,602.64,2023-04-05,North
23900,1907,Headphones,Electronics,9,58.95,530.55,2024-10-07,West
23901,4036,Rug,Home & Garden,7,419.62,2937.34,2024-01-29,North
23902,3520,Dumbbell,Sports,6,,,2023-12-24,South
23903,1114,Self-Help,Books,6,332.29,1993.74,2023-05-29,West
23904,3147,Yoga Mat,Sports,2,62.48,124.96,2024-05-26,North
23905,4956,Jeans,Clothing,9,203.19,1828.71,2024-02-29,West
23906,3485,Jacket,Clothing,7,182.76,1279.32,2023-03-22,West
23907,2368,Tablet,Electronics,6,118.47,710.82,2024-05-28,Central
23908,3396,Yoga Mat,Sports,2,456.07,912.14,2024-03-04,West
23909,1138,Jeans,Clothing,4,243.97,975.88,2024-12-16,East
23910,1827,Self-Help,Books,9,223.67,2013.03,2024-12-09,South
23911,3371,Cookbook,Books,10,,,2023-08-25,South
23912,1845,Running Shoes,Sports,2,134.1,268.2,2023-05-13,West
23913,4373,Yoga Mat,Sports,10,446.84,4468.4,2023-06-20,South
23914,3341,Tablet,Electronics,2,132.74,265.48,2024-09-07,South
23915,2980,Yoga Mat,Sports,1,455.19,455.19,2024-11-09,West
23916,2552,Self-Help,Books,4,99.66,398.64,2024-05-23,East
23917,4905,Dumbbell,Sports,10,155.18,1551.8,2023-12-09,North
23918,4015,T-Shirt,Clothing,4,50.91,203.64,2023-04-05,Central
23919,2315,Jeans,Clothing,7,50.35,352.45,2023-11-01,West
23920,1073,Bicycle,Sports,3,359.75,1079.25,2024-05-03,Central
23921,4846,Plant,Home & Garden,4,89.5,358.0,2023-10-01,South
23922,1483,Yoga Mat,Sports,3,373.88,1121.64,2024-07-08,North
23923,1015,Smartphone,Electronics,3,181.53,544.59,2024-09-10,Central
23924,2549,Self-Help,Books,10,136.87,1368.7,2024-05-12,Central
23925,2359,Cookbook,Books,6,111.24,667.44,2023-03-28,South
23926,3840,Dumbbell,Sports,3,288.81,866.43,2023-01-12,East
23927,2896,Chair,Home & Garden,6,130.03,780.18,2024-08-28,Central
23928,3563,Biography,Books,3,411.96,1235.88,2024-09-18,North
23929,3972,Rug,Home & Garden,4,180.17,720.68,2023-05-27,South
23930,2150,Cookbook,Books,7,204.07,1428.49,2024-11-10,West
23931,3871,Jeans,Clothing,10,191.47,1914.7,2023-09-08,Central
23932,3565,Tablet,Electronics,1,479.18,479.18,2023-09-12,North
23933,1128,Fiction Novel,Books,7,147.2,1030.4,2024-12-07,North
23934,1510,Yoga Mat,Sports,1,256.53,256.53,2024-03-16,East
23935,1422,Shoes,Clothing,10,373.93,3739.3,2024-01-22,North
23936,3432,Plant,Home & Garden,1,345.66,345.66,2024-01-22,West
23937,2906,Headphones,Electronics,10,,,2023-09-08,West
23938,1231,Rug,Home & Garden,3,116.13,348.39,2024-11-07,South
23939,1958,Chair,Home & Garden,3,207.34,622.02,2023-03-09,South
23940,1824,Biography,Books,3,464.59,1393.77,2024-03-31,Central
23941,4266,Shoes,Clothing,7,269.4,1885.8,2023-05-15,West
23942,1064,Tablet,Electronics,1,,,2023-08-11,South
23943,1832,Jacket,Clothing,1,162.73,162.73,2024-01-04,South
23944,1614,T-Shirt,Clothing,9,317.04,2853.36,2024-01-29,East
23945,4348,Fiction Novel,Books,8,108.61,868.88,2023-08-11,North
23946,3028,Chair,Home & Garden,7,105.16,736.12,2023-10-07,South
23947,4741,Jacket,Clothing,5,215.7,1078.5,2023-06-13,North
23948,4295,Chair,Home & Garden,7,397.47,2782.29,2024-06-04,
23949,1800,T-Shirt,Clothing,2,363.77,727.54,2024-12-09,Central
23950,2967,Smartphone,Electronics,6,337.57,2025.42,2023-05-22,West
23951,1277,Running Shoes,Sports,2,199.88,399.76,2024-10-23,West
23952,3013,Running Shoes,Sports,8,377.14,3017.12,2024-01-04,East
23953,2717,Bicycle,Sports,6,197.59,1185.54,2023-01-19,North
23954,3413,Cookbook,Books,4,256.62,1026.48,2024-12-30,East
23955,3563,Self-Help,Books,9,132.9,1196.1,2024-03-29,North
23956,2238,Rug,Home & Garden,6,29.92,179.52,2023-11-16,South
23957,3486,Biography,Books,4,356.38,1425.52,2023-09-26,South
23958,1427,Bicycle,Sports,6,336.86,2021.16,2023-11-20,West
23959,3776,Cookbook,Books,5,433.33,2166.65,2023-11-01,South
23960,3443,Dumbbell,Sports,5,179.78,898.9,2023-05-10,South
23961,4280,Shoes,Clothing,10,50.17,501.7,2024-02-27,South
23962,2524,Dumbbell,Sports,4,390.64,1562.56,2024-12-08,South
23963,2486,Running Shoes,Sports,9,252.25,2270.25,2023-01-07,North
23964,1585,Smartphone,Electronics,10,126.77,1267.7,2024-10-30,West
23965,4298,Tablet,Electronics,10,,,2023-09-05,South
23966,1374,Laptop,Electronics,3,499.94,1499.82,2023-12-29,Central
23967,2523,Headphones,Electronics,6,464.04,2784.24,2024-10-18,West
23968,3995,Dumbbell,Sports,9,426.3,3836.7,2023-08-31,South
23969,1092,Lamp,Home & Garden,7,383.73,2686.11,2024-08-05,West
23970,4531,Smartphone,Electronics,4,217.85,871.4,2023-05-01,North
23971,2600,Fiction Novel,Books,8,255.64,2045.12,2023-01-11,East
23972,3368,Fiction Novel,Books,2,203.73,407.46,2024-03-08,Central
23973,4081,Self-Help,Books,9,450.19,4051.71,2023-01-08,West
23974,1913,Bicycle,Sports,7,181.05,1267.35,2023-08-06,Central
23975,4374,Jeans,Clothing,8,95.65,765.2,2024-05-21,West
23976,2345,Jeans,Clothing,7,467.25,3270.75,2023-12-23,North
23977,2840,Laptop,Electronics,9,165.43,1488.87,2024-06-18,East
23978,4527,Self-Help,Books,1,388.22,388.22,2024-11-19,West
23979,2301,Laptop,Electronics,8,436.06,3488.48,2024-04-08,West
23980,2621,Dumbbell,Sports,8,493.06,3944.48,2023-11-14,North
23981,2561,Biography,Books,5,107.05,535.25,2024-11-24,South
23982,2753,Smartphone,Electronics,1,86.36,86.36,2024-06-27,Central
23983,2416,Lamp,Home & Garden,4,114.47,457.88,2024-08-22,South
23984,3964,Bicycle,Sports,1,273.22,273.22,2023-07-17,West
23985,1094,Yoga Mat,Sports,9,76.47,688.23,2024-02-02,South
23986,2779,Bicycle,Sports,8,96.6,772.8,2024-09-25,North
23987,1958,Lamp,Home & Garden,3,345.61,1036.83,2023-08-15,Central
23988,2130,Jacket,Clothing,4,363.88,1455.52,2024-05-14,East
23989,2413,Jacket,Clothing,2,489.82,979.64,2024-01-02,West
23990,2783,Chair,Home & Garden,10,16.84,168.4,2023-12-20,South
23991,4597,Jacket,Clothing,3,28.49,85.47,2023-11-29,North
23992,4744,Plant,Home & Garden,4,212.52,850.08,2023-02-20,South
23993,3118,Headphones,Electronics,9,470.68,4236.12,2023-12-14,East
23994,1663,Chair,Home & Garden,2,371.37,742.74,2024-03-04,South
23995,1968,Jeans,Clothing,6,211.37,1268.22,2024-06-27,North
23996,3634,Plant,Home & Garden,7,137.11,959.77,2023-12-18,North
23997,4447,Plant,Home & Garden,8,20.84,166.72,2024-05-13,East
23998,3774,Self-Help,Books,7,301.38,2109.66,2024-01-11,East
23999,3415,Lamp,Home & Garden,9,50.46,454.14,2024-02-01,South
24000,3098,Shoes,Clothing,10,383.94,3839.4,2024-08-06,North
24001,4969,Yoga Mat,Sports,7,36.1,252.7,2023-06-03,North
24002,2166,Smartphone,Electronics,6,455.79,2734.74,2024-08-13,West
24003,4490,Rug,Home & Garden,2,214.42,428.84,2024-08-20,East
24004,2571,Jeans,Clothing,1,482.68,482.68,2024-10-07,East
24005,2523,Jeans,Clothing,6,234.67,1408.02,2023-11-14,East
24006,4957,Fiction Novel,Books,6,211.16,1266.96,2024-04-18,West
24007,1987,Jacket,Clothing,4,174.54,698.16,2023-04-06,East
24008,4238,Bicycle,Sports,1,349.3,349.3,2024-06-20,Central
24009,4819,T-Shirt,Clothing,4,80.56,322.24,2023-11-11,East
24010,3307,Yoga Mat,Sports,7,151.25,1058.75,2023-11-10,East
24011,4263,Smartphone,Electronics,9,,,2023-07-09,North
24012,2225,Lamp,Home & Garden,1,80.99,80.99,2024-02-18,West
24013,4845,Laptop,Electronics,9,270.97,2438.73,2024-03-24,East
24014,2208,Plant,Home & Garden,1,329.59,329.59,2023-07-24,Central
24015,3205,Laptop,Electronics,7,372.91,2610.37,2024-07-12,East
24016,4829,Running Shoes,Sports,5,466.34,2331.7,2023-02-12,West
24017,4693,Lamp,Home & Garden,10,138.07,1380.7,2024-04-27,South
24018,1098,Chair,Home & Garden,10,169.37,1693.7,2023-04-16,South
24019,3288,Smartphone,Electronics,4,66.92,267.68,2024-01-02,Central
24020,2514,Cookbook,Books,8,169.0,1352.0,2024-02-25,South
24021,1201,Self-Help,Books,5,159.12,795.6,2024-04-18,South
24022,1633,Headphones,Electronics,10,208.27,2082.7,2024-10-29,West
24023,4580,Jacket,Clothing,1,335.94,335.94,2023-09-17,Central
24024,4700,Tablet,Electronics,10,251.16,2511.6,2024-07-21,South
24025,4167,Dumbbell,Sports,8,193.08,1544.64,2023-09-20,South
24026,1745,Yoga Mat,Sports,1,38.71,38.71,2023-02-15,South
24027,1489,T-Shirt,Clothing,10,263.38,2633.8,2024-11-03,East
24028,1578,Biography,Books,2,186.13,372.26,2023-04-20,North
24029,4959,Dumbbell,Sports,4,178.25,713.0,2023-09-16,Central
24030,4289,Running Shoes,Sports,10,312.18,3121.8,2023-03-17,North
24031,3574,Lamp,Home & Garden,6,396.71,2380.26,2023-01-23,West
24032,1272,Chair,Home & Garden,4,378.86,1515.44,2024-12-14,East
24033,2242,T-Shirt,Clothing,5,125.27,626.35,2024-11-04,West
24034,1785,Dumbbell,Sports,4,172.93,691.72,2023-11-03,South
24035,4954,Tablet,Electronics,3,347.59,1042.77,2023-11-01,
24036,4730,Self-Help,Books,4,354.94,1419.76,2024-02-29,West
24037,4403,Jeans,Clothing,3,344.44,1033.32,2023-10-01,North
24038,4927,Laptop,Electronics,9,219.84,1978.56,2023-01-04,North
24039,1452,Smartphone,Electronics,7,141.74,992.18,2023-06-08,East
24040,2175,Jacket,Clothing,4,65.7,262.8,2023-05-05,North
24041,3394,Shoes,Clothing,3,93.78,281.34,2023-12-14,North
24042,1815,Yoga Mat,Sports,4,391.36,1565.44,2023-12-01,North
24043,1413,Self-Help,Books,1,463.89,463.89,2023-11-10,East
24044,2550,Yoga Mat,Sports,3,312.72,938.16,2024-03-01,North
24045,1430,Smartphone,Electronics,6,258.1,1548.6,2024-10-27,West
24046,3426,Running Shoes,Sports,3,23.44,70.32,2023-12-27,East
24047,4045,Bicycle,Sports,5,387.02,1935.1,2023-03-13,East
24048,1894,Fiction Novel,Books,3,230.39,691.17,2023-05-13,North
24049,3475,Lamp,Home & Garden,6,463.64,2781.84,2023-06-27,West
24050,4937,Biography,Books,5,449.99,2249.95,2024-06-08,South
24051,2946,Bicycle,Sports,5,54.45,272.25,2023-06-23,Central
24052,2107,Plant,Home & Garden,9,146.82,1321.38,2023-01-16,South
24053,1191,Smartphone,Electronics,7,369.7,2587.9,2024-06-06,West
24054,1040,Biography,Books,5,413.45,2067.25,2024-07-24,Central
24055,2887,Jeans,Clothing,7,331.28,2318.96,2023-01-02,North
24056,2859,Headphones,Electronics,1,127.28,127.28,2024-01-05,West
24057,2796,Rug,Home & Garden,7,423.75,2966.25,2024-02-25,West
24058,2332,Smartphone,Electronics,1,334.76,334.76,2023-02-27,West
24059,4449,Shoes,Clothing,5,335.58,1677.9,2024-09-24,West
24060,1135,Shoes,Clothing,9,226.56,2039.04,2024-01-14,Central
24061,2813,Self-Help,Books,4,438.54,1754.16,2024-06-28,East
24062,1105,Cookbook,Books,1,314.65,314.65,2024-05-06,North
24063,1518,Dumbbell,Sports,2,,,2024-12-31,West
24064,2941,Bicycle,Sports,8,74.12,592.96,2023-07-19,East
24065,3861,Tablet,Electronics,2,292.21,584.42,2024-08-21,South
24066,2565,Jeans,Clothing,1,371.14,371.14,2024-04-21,Central
24067,1125,Headphones,Electronics,3,423.67,1271.01,2024-07-08,North
24068,4428,Lamp,Home & Garden,2,363.97,727.94,2024-01-10,South
24069,3447,Lamp,Home & Garden,7,195.19,1366.33,2023-02-20,Central
24070,3126,Bicycle,Sports,9,348.61,3137.49,2023-03-20,West
24071,1388,Headphones,Electronics,2,341.25,682.5,2024-05-30,West
24072,4650,Chair,Home & Garden,6,139.18,835.08,2023-07-22,West
24073,2558,Yoga Mat,Sports,7,147.14,1029.98,2024-07-30,South
24074,2724,Laptop,Electronics,3,474.2,1422.6,2023-01-26,
24075,3121,T-Shirt,Clothing,4,419.43,1677.72,2024-08-31,West
24076,2028,Rug,Home & Garden,1,427.5,427.5,2023-07-19,Central
24077,2942,Rug,Home & Garden,8,352.63,2821.04,2024-03-30,West
24078,4534,Jacket,Clothing,2,,,2023-01-26,East
24079,1081,Running Shoes,Sports,10,158.21,1582.1,2023-12-22,South
24080,2560,Chair,Home & Garden,4,282.19,1128.76,2023-04-07,
24081,1775,Shoes,Clothing,2,40.46,80.92,2023-07-04,Central
24082,4038,Running Shoes,Sports,6,53.8,322.8,2023-06-02,North
24083,4476,Fiction Novel,Books,2,275.34,550.68,2023-10-23,North
24084,4585,Dumbbell,Sports,5,228.32,1141.6,2023-08-07,Central
24085,1277,Rug,Home & Garden,9,486.19,4375.71,2024-02-07,West
24086,3887,Dumbbell,Sports,3,361.23,1083.69,2023-05-05,North
24087,2878,Lamp,Home & Garden,3,448.33,1344.99,2024-04-30,North
24088,3271,Dumbbell,Sports,3,133.14,399.42,2023-07-06,East
24089,2607,Fiction Novel,Books,4,320.73,1282.92,2023-04-10,West
24090,4139,Bicycle,Sports,3,405.08,1215.24,2024-10-01,North
24091,4391,Biography,Books,2,307.44,614.88,2024-05-21,North
24092,1605,Chair,Home & Garden,9,279.1,2511.9,2023-04-17,East
24093,3066,Yoga Mat,Sports,3,419.64,1258.92,2024-05-22,North
24094,1639,Jeans,Clothing,10,349.32,3493.2,2024-05-19,East
24095,4414,Fiction Novel,Books,4,384.41,1537.64,2024-08-11,North
24096,4665,Smartphone,Electronics,4,87.56,350.24,2024-12-09,South
24097,2789,Biography,Books,3,,,2023-10-15,West
24098,2756,Running Shoes,Sports,4,57.23,228.92,2024-05-02,East
24099,2366,Fiction Novel,Books,7,475.75,3330.25,2024-06-25,South
24100,3144,Bicycle,Sports,4,316.07,1264.28,2023-09-11,South
24101,4123,Chair,Home & Garden,7,416.35,2914.45,2023-02-19,North
24102,1174,Rug,Home & Garden,8,78.8,630.4,2024-11-30,North
24103,4409,Jacket,Clothing,9,10.0,90.0,2023-09-11,Central
24104,4765,Smartphone,Electronics,7,393.34,2753.38,2024-11-14,East
24105,2376,Lamp,Home & Garden,10,269.66,2696.6,2023-09-20,South
24106,4462,Shoes,Clothing,1,200.68,200.68,2023-02-10,North
24107,4186,Laptop,Electronics,7,242.62,1698.34,2024-03-28,East
24108,1347,T-Shirt,Clothing,6,193.39,1160.34,2024-10-04,South
24109,1000,Rug,Home & Garden,5,66.58,332.9,2024-03-08,West
24110,1062,Smartphone,Electronics,8,442.68,3541.44,2023-09-30,Central
24111,2783,Chair,Home & Garden,8,389.19,3113.52,2023-07-22,West
24112,4814,Bicycle,Sports,2,25.51,51.02,2023-07-28,North
24113,1225,Laptop,Electronics,7,,,2024-06-03,East
24114,3470,Shoes,Clothing,9,447.47,4027.23,2024-01-25,East
24115,2042,Bicycle,Sports,2,389.31,778.62,2024-06-15,North
24116,3078,Jacket,Clothing,9,470.74,4236.66,2024-04-03,North
24117,1844,Chair,Home & Garden,1,,,2024-10-08,South
24118,3680,Rug,Home & Garden,6,119.97,719.82,2023-10-05,West
24119,1023,Bicycle,Sports,4,246.43,985.72,2023-10-05,Central
24120,3884,Dumbbell,Sports,3,369.29,1107.87,2023-07-25,North
24121,4030,Headphones,Electronics,7,386.32,2704.24,2024-09-06,South
24122,2234,Jacket,Clothing,9,26.81,241.29,2023-10-17,South
24123,2984,Self-Help,Books,6,124.64,747.84,2023-02-18,North
24124,1160,Plant,Home & Garden,1,11.61,11.61,2023-08-22,North
24125,2278,Fiction Novel,Books,4,339.72,1358.88,2024-02-23,East
24126,2594,Cookbook,Books,8,205.82,1646.56,2023-12-13,East
